text,label,rating
This thing is awful.  Ill fitting and trunks have no substance.  I returned it.,0,1.0
Bought these for my older brother (age 67) for his birthday. He absolutely loves these and says they are the best golf shoes he has ever had. I am so happy with this purchase,1,5.0
Got well,1,5.0
"Purchased for my 9 and 11 year grandson.  Comes with nice hard cases and loops to hang them.  I think they will fit well on both boys.  Having said this, I never hesitate to update my reviews should new info seem useful.",1,5.0
"This dress fit as expected. I am 5'10&#34; and it came right to my knees. I returned it just because I found something else I liked more and had no reason to keep this as well. If I had an occasion to keep a white lace dress to use in the future, I would have had no problem with doing that.",1,5.0
The fabric is really cheap-it ruins the pretty style of the blouse.,0,1.0
I def cant wear this mask.. I felt like I was suffocating.,0,1.0
The material was like tissue paper. Even for $17. I would think it would be better. Returned immediately and was refunded.,0,1.0
"Fit as expected, and son says they are comfortable.",1,5.0
The lens are extra large. So if you are wanting to wear a baseball cap and these glasses your hat wont pull down properly.,0,2.0
"Great light shorts for the summer. Enough pockets to carry all your stuff, and at a good price.",1,5.0
As I expected...works well,1,4.0
"After looking at the reviews and posted photos, I decided to buy this tunic (to wear over leggings), but the one I received was(is) very loose and shapeless, AND it fits more like a maternity 'dress' on me, very long also. IMO, its better suited for a taller and more full-figured (or pregnant) gal,  -then, as in the pics-, the flowy shape would be more flattering.",0,2.0
"I love this top.. although I have to say that I needed the 18... The cups are not quite big enough for me.  However, it is a very flattering cut and style for a lot of different body styles.  It's fairly loose on the bottom portion of the top and I think it's a bit longer than shown in the photo.  The straps are adjustable.  Could be worn with some capri pants I think.  Not too low in the front, although there is a little cleavage visible if that matters to you.  If you're not as full chested, probably won't be much.  Machine wash and tumbled dry beautifully.  I always update with issues or other helpful info.",1,5.0
"It’s beautiful. Except the mirror in the inside came broke. Very sad. Don’t wanna send back, so just going to have a piece put in.",0,1.0
They ran big,0,1.0
left sleeve was longer than right.  noticeable when wearing the rash guard. can not recommend this product for that reason,0,2.0
"Purchased 2 of these, one for myself and one for my sister.  They are as pictured.  A mix of blue, gray, black and whitish fresh water shaped &#34;pearls.&#34; They are pretty heavy, but due to the number of &#34;pearls&#34; on the necklace...The strand is very long, no clasp.  It easily makes a three strand necklace, or knot to shorten the one long length. Not super high quality, but the &#34;colors&#34; would give the value away, right?  Still, they are the perfect compliment for the dress I purchased.  I never hesitate to update my reviews should new info seem useful and try to answer questions or comments asap.",1,4.0
I ordered these socks again because the last time I ordered them they were amazing ! They fit right and I had very little swelling. I have had these socks for 2 weeks now and they are horrible! Did you change the material they are longer and way to tight ! They hurt so bad....I'm very disappointed and would not recommend to anyone!,0,2.0
"These are an awkward fabric and fit. The fabric is super stretchy, like very thick swimsuit material. The cut isn't quite leggings, but not quite pants. So they are tight in some places, but loose in other places. The bunch around the backs of the knees. They aren't comfortable at all for any type of activity. I do like the waistband and the side pocket, but those minor perks pale in comparison to the awful fit and feel of these pants.",0,2.0
DO NOT TRY TO FIT EUROPEAN OR ASIAN SHOE SIZES WHETHER THEY SAY IT CONVERTS OR NOT!!!! Run from any foreign shoe cuz converting sizes does not work. I wear size 11. Used their conversion because I've had this issue before. I ordered 12 to be safe (I thought) but this converted size 12 MIGHT fit my daughter's ladies size 9. We'll see. NEVER CONVERT SHOE SIZES - RUN AWAY!,0,1.0
Good value,1,4.0
Not best quality but ate cute.,1,4.0
I’m very happy with this soft and  comfy top.  Looks great with jeans and leggings.  Will be ordering more.  It’s a bit lightweight so I wear with tank tops…cute.,1,4.0
These were for my grandson. They are a little big on him now but that's only because hes only 9months and I bought him a 12 to 18 month size so he wouldn't grow out of them right away. Cute and stylish.,1,5.0
Very pretty but too short for me,1,5.0
"Just as they described it, I actually love this dress",1,5.0
Sizing is wrong and runs super small... Horrible!,0,1.0
"No no no! I can't believe I actually spent money on myself for the 1st time in a long time and this is what I got! 💆They fit around my waist no problem, but I am fit ( 4 the most🤷)128lbs And my booty Is pretty damn good, this is what the jeans make my butt look like! They have this weird sewn together slit in the middle along the crack seam that makes it baggy no matter how your booty is, the front part Is no sight for sore eyes. It's all bunched up and too loose In the crotch.. You can see by the pictures they do no justice and I'm actually quite sad because I've been having issues doing a return lately. Maybe if your booty is extra large it might help for the back problem area, but I don't think anything will help for the front...",0,2.0
So comfortable!,1,5.0
"These are nice, comfy, have pockets and draw string. Very long in the legs, about four inches more than expected for size ordered. If you have a 36"" inseam, these are for you.",1,4.0
"Material is very cheap and the size is very off. I have been wearing true vintage and reproduction since the 80s I know how a 20s dress should fit, the top portion was great but the drop waistvto hips were not proportioned properly leaving the hipscway too wide,  if the material were better I'd have it tailored but it's a wash. I do not advise buying.",0,1.0
"For color, I would it give 5 stars...AWESOME with a tan. It is a darker coral than shown in the photos... more like a neon coral. But I like that. AND let's all support MADE IN THE USA!!! However, I continue to struggle, trying to figure out is Ujena sizing... I have ordered several different suits... Reading other reviews, I ordered 2 sizes bigger on top, to achieve that looser look shown on the model.. I am a 38DD and the 3x fits in the bust area nicely, however the bottom portion of the top is about 4 -5 inches too long, more like a form fitting swimdress, not a tankini.  The inner lining, meant to be a miminizer, is almost as loose as the outer top, so I wouldn't count on that to help hold you in.  I don't need it so I will probably remove it and possibly hem the top. Another note, if you're super modest, you should know the bust portion, while lined, is thin. ""Nips"" are visible. As for the bottom, I normally order a 1x however with Ujena I have learned the bottoms need about 1 size up...usually, however, these are so large I couldn't wear them in a pool without a ""wardrobe malfunction."" Plus, the little ties on the side are cute and are functional to scrunch the sides. They draw attention to your thighs. So if your confident in that area, go for it.  I am ordering a different style bottom as I am not really thrilled with my thighs.  :-)  Listen, no woman's body is exactly the same, and so, I will continue to shop Ujena because I can buy the larger top and smaller bottom.  One day, I will figure out the mystery of their sizing and I will share it!!",1,4.0
"These boots are really great but a little stiff so they  definitely need breaking in.  Also, I guess I wasn't aware that they are steal toed.",1,5.0
love love love them,1,5.0
"Awesome t-shirt! Fits my ""perfectly imperfect"" body great!🤓",1,5.0
These are the right size for my shoes but they don't stay on well. Buy a better pair that cost a bit more if you want them to last.,0,2.0
"will return today.  I was very disappointed  Was very excited to begin wearing them....Dec 1 came and I put them on to go to work.  My toes would not go in nor could I use the strap,,,,,,BAD",0,1.0
I mean they’re comfy but they don’t last more than a couple of weeks. They have started coming apart at the seams. I don’t have this issue with any underwear I’ve purchased from other brands. Save your money.,0,1.0
"Disappointed in the hat, it was two times too large so basically useless for the themed party. Everything else was basic, nothing to scream about. Didnt send back because I needed it for that week. Didn't wear the hat.",0,2.0
"If you are a between sizes, I would personally size up on these. Im a size 11-11.5, depending on the shoe and have a relatively wide foot. I don't require wide width shoes, but they are nice to have sometimes. I have another pair of crocs sandals in a size 11 and they fit great so I figured these would be the same. They just ended up way too small for me. I'd say a half size-whole size too short and the foot bed was too narrow. Having your feet overhang your sandals is never a cute look, so I gave them to someone who wears a size 10. The quality of them was nice and I got them for pretty cheap when Amazon had a sale on Crocs. They were cheap enough that I wasn't worried about returning them.",1,4.0
"This was way off center, the dogs tongue was cut off at the bottom.  The picture was so dark you could barely tell it was a pug!  VERY disappointed!  I DO NOT recommend this at all!!  Not worth a dollar!!",0,1.0
Cute but runs WAY too small,0,2.0
The women's XL is like a small..,0,1.0
"Bright vibrant colors, only the top ran a little bit short in length. I would recommend.",1,5.0
I expected this to feel cheap but this is more like plastic than metal. Disappointed.,0,1.0
"I looked at all the other purchasers reviews and went a size up, which was an error bc it's huge",0,2.0
"These are so cute!  The shoe laces are even paste, which is a great touch.  These will look cute with casual summer outfits.  They are comfortable.  I usually wear a size 8 or 8.5 medium width in shoes (USA).  These are slightly tight.  Length a little short.  A larger size might be too large.  I am keeping this size.",1,5.0
Bought these for brother’s Christmas gift when I heard he was having calf problems. I’ve got an 8 pack of these myself so I can already attest to the comfort these socks can bring.,1,5.0
Nice shoes but too large for wife's narrow feet.,1,4.0
"I am 5'7"" usually wear a 14/16 or 0x/1x  38 E/F.  I ordered 2 sizes up because I really only want the top and my top side is bigger than my bottom side.  It was a good choice.  The bottoms was 2 sizes to big, so I would say if you're even sized (top and bottom, order your regular size.  The colors were bright, but not neon.  Very rainbow. The bottoms are slightly ruched and of course, high waisted. The material is ok - not super high quality - but matches the price.  I liked the ruffle around the bottom of the top.  I ended up sharing it with a friend, but it is cute suit.",1,5.0
Love this top! I typically wear it to sporting events or just running around doing errands. It's comfy & fits well.,1,4.0
"The color is a dark tan... or beige.. a waffle texture - but not rough... the sleeves are bit snug at the top of the arm for me - but I have flappy arms..  the sleeves are long - which is nice - a pet peeve of mine..  It has washed and dried nicely.  I ordered a size larger than I normally do for a looser fit - glad I did.  I am 5'7"" - 38DDD and usually wear a 14/16 or 0x/1x in case that helps.  I never hesitate to update my reviews should new info seem useful.  Hope this was helpful to you.",1,4.0
I ordered these (at a much higher price) because they are no longer being made. However what I received was a different shoe than advertised. Absolute rip off.,0,1.0
Not worth your money! Cheaply made!,0,1.0
"I ordered this for me because it says there were two pairs of Christmas socks that would fit adults. Instead, what I received was one pair of children's Christmas socks. These socks are festive and thin as expected. They seem nice for the season. Nevertheless, they are a complete zero to me because the product received is not the product described on Amazon.",0,2.0
Fits better than a Large but the sleeves and shoulders are too big!,0,2.0
Cheap,0,1.0
"I am 5'7""... 38DDD.. usually wear a 14/16 or 0x/1x.  I purchased the XL and it fits nicely.  It is very large at the bottom so you don't want to size up too far... It is comfortable for me across the chest - maybe a bit snug at the upper arm, but I'm ok with that.  My daughter gave me a chiffon like, peacock colored jacket that I was struggling to find a good under shirt for - the teal of this shirt is perfect.  It's a dark, more green teal in my opinion.  It is longer - hits me about mid hip.  I washed it on delicate and then hung to dry as suggested on tag.  Tag notes 95% rayon and 5% spandex, so you won't want to dry in the dryer and wash on cold/delicate.  Tag also notes ""Made in the USA""  I never hesitate to update my reviews should new info seem useful.",1,5.0
These glasses are terrible.  You can see your own reflection while wearing them making it difficult to see.  Also the lenses are warped and it looks like the mirror film will peel right off.,0,1.0
I guess it fit as expected.  I cannot tell you for sure because all of the shoes I've been ordering in the size iced used for over 30 years are a half size too big.,1,4.0
"These are thick and plush all around. They feel luxurious.  They only thing I'd  change was a stiffer arch support. BUT, my feet pronate. You will love them . They are much better than most I've worn. I will be buying these again.",1,5.0
U get what you pay for. So these are just cheap all around. The black stone on one of mine was not glued in place properly. I feel like these were probably assembled by a child with a hot glue gun in a high paced sweat shop somewhere! 😉 Shipping costs more then items value is always a risk. I’ve gotten many beautiful pieces - this one just needs to be reset.,0,2.0
45% and 55% Written in Chinese so I’m not sure what the materials are.,0,2.0
"I ordered a size S, Slim, and received a Large, long!? Of course this does not fit my slim husband that is older, weights 140lbs, 5’8.  That said the material is thin and cheesy. The material is not Jean material . It is 80% Cotten , 15% Polyester, and 5%fiber! It is cheesy looking jeans .  I thought my grandson would wear these, he will not wear them at all",0,1.0
"Nice warm hooded jacket/sweatshirt for your child. It is not really a soft, flexible fleece, but a little stiffer as a jacket. This did fit my 7 year old grandson well and was a welcomed addition to his wardrobe, especially when we were out in the 40 degree desert weather in California this past week. Quality make. Really no complaints except that it is not soft like a 'regular' sweatshirt and, like I said, it's more like a jacket fit.",1,4.0
"I am 5'7"", usually wear a 14/16 or 0x/1x.  I purchased the 1x.  It is just huge at the waist.  I like the print enough I might try the next size down at least one size - but it doesn't have any pockets.  The waist has an elastic strip - that is about 1/2"" wide - so I suspect this will roll - It's just too big in the waist. The good part is the material. Because of the nylon or like material, it drapes nicely and doesn't wrinkle so perfect for travel.  I never hesitate to update my reviews should new info seem useful.",1,4.0
"I normally wear a 2X, I ordered 3X and it is smaller than I like. I prefer these type clothes roomy and they definitely are not. I ordered 3 of them and I have only worn 1 . I hate to go to the trouble of sending them back, maybe I'll give them as gifts.",0,2.0
"My granddaughter loved these but the first time she wore them, the ties wore off. Cheap and not worth the price!",0,2.0
Good quality and he loves it.,1,4.0
"Really nice quality blouse. I am 5'7"" 158 lbs and I chose the size large. Fits perfectly, no gaps and feels soft and great on. I have received a bunch of compliments after wearing it this past weekend. The blouse is perfect with jeans (as I wore it) or as something a little dressier (say for work). I highly recommend.",1,5.0
Clasp broke first time my granddaughter put on. I’m out the money and she’s out the gift. Only way to return is through UPS store which is 76 miles away. Or I suppose pay for shipping which would be as much as necklace. Total rip off!,0,1.0
This looks like I'm wearing a feed bag. I hated it! Returned it as soon as I got it. Erasing from memory banks....,0,1.0
I will never attempt to purchase foot wear on line ever again I have tried several times with zero success.,0,1.0
Did not know what to expect. Gifted this to my sister in law and I must say. It’s really beautiful. I’m buying one for myself.,1,5.0
The leather was so stiff and the front part of the boot rubbed my shin terribly.  I returned them.,0,2.0
"It was prefect.  Cute,  great fit, comfortable. And then I washed and dried them,  they shrunk!",0,2.0
"Material is comfortable. Pants fit well. Though, there is a hole I didn't order, with the pants! Oh Holy Pants, I guess! 😒 I would definitely try another pair, just because they are comfy. (Luckily, we know how to sew around here!) 😏",0,2.0
"I JUST BOUGHT THESE, THEY'RE ABSOLUTELY JUNK!!! THEY'RE ALREADY FRATING AND RIPPED AFTER 3 HOURS OF WEAR, IM SO DISSAPONTED WITH THE POOR QUALITY!!! AVOID THESE",0,1.0
These have worked perfectly for me. The fabric is very soft and stretch is even in all directions.,1,5.0
Fit good and quality is great,1,4.0
I liked the look of them but they tarnished within days. If you purchase them be aware of that fact. Take them off to wash hands or lotion.,0,2.0
"Not overly happy with the quality, however, for the price these are an okay buy.",0,2.0
"These are very comfy undies. My problem isn't with the panties themselves so much as the false advertising on Amazon. What you see in the photo is NOT what you will receive. It's like they lure you in with pretty and feminine and then give you boring bland and serviceable. Even though I am a full figured woman, I deserve pretty. Don't waste your money on this seller. They should be removed for promoting a fraud.",0,2.0
They didn't fit.. but they're really cute.  I'm going to order a 1/2 size bigger,0,1.0
These fit very weird and didn’t feel right,0,2.0
Granddaughter loved them.,1,5.0
"I am not impressed at all by this wallet. It feels cheap and the center section where a folded bill or two can be kept looks like it can easily be ripped apart.  This is a super minimal design. It has a front ID window with room for one card behind that. In the center, there is an opening on two sides where a credit card or few folded bill can be stored. On the back side is room for four more cards. In addition, it has RFID protection that provides unwanted prying from RFID Scanners but I have no way of verifying that.  This feels super cheap to me; like cardboard cover in cheaply designed leather. The leaf logo on the back is nice, however. Currently, there is no price on the Amazon site; however, I do not feel this is worth more than $3 to $4. Overall, I am disappointed because most of the other Auliv wallets I tried are really nice and some are super impressive.",0,2.0
"They look great but are very uncomfortable, like walking on hard concrete, no give.",0,1.0
"I know this says men's, but I have been wearing it. This cap has a great soft warm lining on it and fits my head fine. I love that on these cold winter mornings (it's been in the 30-40's most days in the last few months in Northern Florida), this hat Is great. I keep the top and sides of my head cozy warm. If I need to, I can even move it down to cover my ears. I love how soft it is and it looks great on. Highly recommend for either a man or a woman as either way, it is a great winter hat.",1,5.0
Best glasses EVER,1,5.0
"I bought this for my elderly mom, she loves the summer dresses. This one is super cute very soft material, this will help keep her comfy in the hot summer weather.",1,5.0
"Love these pants! I'm short, 5'4"" so I have trouble finding pants/jeans that aren't dragging the ground. The inseam is a perfect length.  They aren't just stylish, they are also comfy.  I highly recommend!!!",1,5.0
Good love them,1,4.0
Matching T-shirt to my Chiweenie’s sailor outfit. Couldn’t help myself.  Love it.,1,5.0
"I have plantar fasciitis and these sandals were a great find!  They provide the perfect amount of arch support, are super comfortable from the moment I put them on, and I love them!  You can't beat the price either.  Comparable slide sandals like these go for up to $100 or more on other sites.  These are really great sandals!",1,5.0
Great for walking,1,5.0
Dont do reviews. had to because i was so very pleased with my order.  Thank you amazon Pavoi. i was very impressed with quality and price and timely delivery. will remember this purchase and will order again with this seller.  Very Happy customer!,1,5.0
"The lace panel is only 3 inches, top to bottom. The strip of lace is stitched onto the front side of a cheap piece stretch material (2 pieces of material with side seams). There are no darts or any kind of form-construction. You could make this for @ $5 in 15 minutes.",0,2.0
"This is the cheaper version of a wonderful cover-up. For $5.99 you get a top 2 sizes too small. For $15 , although the photo is the same, you get a flattering garment in a cool fabric that fits as expected.",0,2.0
Could be a cute sweater but didn’t fit right -sleeves  are too short the back collar doesn’t lay down not very thick sweater I returned it,0,2.0
Got a good deal. Fit like a glove. Recommend.,1,5.0
Shoes didn’t match . One was half size smaller by the stitching on top. Very noticeable. I requested a matching pair. They credited me $20 and called it a day. Be Warned.,0,1.0
"We ordered this dress due to how it is represented in the pictures and the fact that it can be custom made to your size. Well, the dress arrived 2 days ago and it was horrible. It was not sewn together where the red fabric meets the lace, the red roses are made out of some cheap fabric and despite being given accurate size dimensions my daughter was swimming in the dress. Do not be fooled by the rave reviews about, there is a reason this so called &#34;amazing&#34; dress is so cheap, because it is just taht...CHEAP!!!",0,1.0
"after 1 washing, went from a tight medium to extra small. now fits my 5'6&#34; 105lb son. i figure those who gave many stars didnt wait until it was laundered.",0,1.0
One minute trying this on and I knew in a few washes it wouldn’t fit the same. It will get boxy and billow out and not fit against the skin.,0,1.0
Love these,1,5.0
"I am not crazy about the design of this slick leather coin purse. The purse is longer than a regular wallet. The zipper is also very sticky. When I put coins in this, the dimes get stuck in the corners and it is hard to extract the coins. On the back side of the purse are slots for four credit cards or IDs which is a nice feature. It does come in a giftable box.  In summary, I like that this is leather and that it has room for four credit cards. However, I do not like that sometimes the zipper is sticky and that fact that the coins get stuck in the pointed corners. I wish I had not ordered this as it does not suit my needs.",0,2.0
"The shirt is listed as being pink! As you can see it is a very bright fuchsia color. It is way too bright for me. This shirt is nylon, so it is very staticky. The sleeves and sleeve bands are very tight. I would not recommend this color nor the fabric of this shirt.",0,1.0
Not comfortable and it doesn't fit to size Would not buy again,0,1.0
These must run really small.  They did not fit.  You should order much bigger than your foot.  I think I would have like them if they had not been too small.  I ordered according to what they recommended.  Runs too small.....,0,2.0
"These a great shorts, but I have thin calves/ankles, and just had a left below amputation, so just dont look good on me. Material is quick dry and light. Shrinkage not an issue (polyester/spandex) and stretch.  Side pockets have zippers, and left cargo pocket has hook loop closure. All are deep enough for a 6.5 inch phone. Have drawstring AND elastic waist which is great.  Only drawback (aside from capri style) is they come a bit small. I wear a 42 and they fit just right, but I like my clothes looser, so would have ordered a 3XL instead or 2XL.",1,5.0
There is no place for paper money,0,1.0
Love them -‘first pair of Adidas I’ve owned,1,5.0
"This is a nice lightweight cardigan to add to your wardrobe .  Comes in several colors.  Does not wrinkle a bunch when wearing.  The cardigan was very wrinkly when taken out of the package.  I put it in the refresh cycle of my dryer, then ironed it.  I thought it would end up very wrinkly after ear, but it did not.  Lightweight.  Good when temperatures start to rise.  A great cut.  Very comfortable.  I found it flattering.  True to size.  I am 5’4” and weigh 175 lbs.  I ordered an Xl and it fit well.  I would definitely order other colors.",1,4.0
"Better looking than the picture with lots of details, good quality, fit perfect. Would buy them again.",1,5.0
Love the colors. Enjoy wearing this around the house and running to the store occasionally.,1,5.0
"Carhartt clothing is excellent quality, non-shrinking, and attractive.  The only t shirts my husband will wear.",1,5.0
Was unaware this was an older model when purchased. These models topple over easily when standing upright. The new models are much nicer and sturdy.,0,2.0
Husband orders these because he likes the velcro band.  Doesn't pull hair.. and the face is very easy to read.  He has owned many of these over the years... the watch never fails... it's usually because he has worn out the band!,1,5.0
"I purchase the natural straw colored bag, believe it would be straw colored as the pictured showed. This is a mustard yellow, cloth crotcheted bag. Completely deceptive. Returning. Have been purchasing from amazon for five years. Growing very weary of the full on deception with some of the sellers. This one included.",0,1.0
These are cheap and poor quality. Broke as soon as my daughter put then on. Luckily they were inexpensive.  I would advise against getting these,0,1.0
wear size 12 and dont fit,0,1.0
